symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
QQQ,2026-01-21 10:00:00-05:00,2026-01-21 11:48:00-05:00,long,612.6950073242188,611.3689884730748,611.3689884730748,616.6730638776507,-1.3260188511439992,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-22 10:03:00-05:00,2026-01-22 10:36:00-05:00,long,618.25,619.8931440080914,617.7022853306362,619.8931440080914,1.64314400809144,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-22 10:36:00-05:00,2026-01-23 10:42:00-05:00,long,619.8900146484375,623.9354415893556,618.5415390014648,623.9354415893556,4.045426940918105,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-23 10:42:00-05:00,2026-01-23 11:00:00-05:00,long,623.8699951171875,625.0595875331333,623.4734643118722,625.0595875331333,1.1895924159457536,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-26 10:00:00-05:00,2026-01-26 10:12:00-05:00,long,625.3400268554688,624.8739920479911,624.8739920479911,626.7381312779016,-0.4660348074776266,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-26 10:15:00-05:00,2026-01-27 09:30:00-05:00,long,625.2050170898438,627.6256655011858,624.398134286063,627.6256655011858,2.4206484113420856,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-27 10:00:00-05:00,2026-01-27 10:06:00-05:00,long,630.4500122070312,630.1243482317243,630.1243482317243,631.4270041329521,-0.3256639753069521,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-27 10:09:00-05:00,2026-01-28 09:30:00-05:00,long,630.8900146484375,634.1770651681084,629.7943311418805,634.1770651681084,3.2870505196708564,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-28 10:03:00-05:00,2026-01-28 10:09:00-05:00,long,635.4550170898438,635.0317217145647,635.0317217145647,636.7249032156809,-0.4232953752790536,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:15:00-05:00,2026-01-28 10:36:00-05:00,long,635.0499877929688,634.3181461879185,634.3181461879185,637.2455126081195,-0.7318416050502492,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:36:00-05:00,2026-01-28 10:45:00-05:00,long,634.5700073242188,633.9160766601562,633.9160766601562,636.5317993164062,-0.6539306640625,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:48:00-05:00,2026-01-28 10:57:00-05:00,long,633.739990234375,633.3328349522181,633.3328349522181,634.9614560808456,-0.40715528215685026,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-29 10:06:00-05:00,2026-01-29 10:33:00-05:00,short,624.6599731445312,622.6025065830777,625.3457953316824,622.6025065830777,2.057466561453566,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-29 10:45:00-05:00,2026-01-29 11:15:00-05:00,short,620.5999755859375,621.4089920043946,621.4089920043946,618.1729263305663,-0.8090164184570767,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:03:00-05:00,2026-01-30 10:06:00-05:00,short,625.6300048828125,626.9054493495396,626.9054493495396,621.8036714826312,-1.2754444667270946,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:06:00-05:00,2026-01-30 10:09:00-05:00,short,627.2100219726562,627.2954639979771,627.2954639979771,626.9536958966937,-0.08544202532084455,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:09:00-05:00,2026-01-30 10:12:00-05:00,short,626.9500122070312,627.4854664393833,627.4854664393833,625.343649509975,-0.5354542323520946,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:12:00-05:00,2026-01-30 10:27:00-05:00,short,627.3400268554688,625.4337374006,627.9754566737583,625.4337374006,1.9062894548687837,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-30 10:33:00-05:00,2026-01-30 10:36:00-05:00,short,624.52001953125,626.0585712977818,626.0585712977818,619.9043642316547,-1.538551766531782,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:36:00-05:00,2026-01-30 10:42:00-05:00,short,625.719970703125,627.1585468837193,627.1585468837193,621.4042421613422,-1.438576180594282,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:42:00-05:00,2026-01-30 10:48:00-05:00,short,627.275390625,627.5985493251255,627.5985493251255,626.3059145246234,-0.32315870012553205,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:48:00-05:00,2026-01-30 10:54:00-05:00,short,627.8699951171875,626.831570652553,628.216136605399,626.831570652553,1.038424464634545,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-30 10:57:00-05:00,2026-01-30 13:00:00-05:00,short,625.9400024414062,621.676541355678,627.361156136649,621.676541355678,4.263461085728295,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-02 10:03:00-05:00,2026-02-02 10:06:00-05:00,short,624.5800170898438,624.9579084123884,624.9579084123884,623.4463431222098,-0.37789132254465585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:06:00-05:00,2026-02-02 10:09:00-05:00,short,625.4699096679688,625.6479108537947,625.6479108537947,624.935906110491,-0.17800118582590585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:09:00-05:00,2026-02-02 10:12:00-05:00,short,625.6599731445312,625.8879621233259,625.8879621233259,624.9760062081473,-0.22798897879465585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:12:00-05:00,2026-02-02 10:15:00-05:00,short,626.280029296875,626.4179303850447,626.4179303850447,625.866326032366,-0.13790108816965585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:15:00-05:00,2026-02-02 11:06:00-05:00,long,626.4199829101562,625.2096906389509,625.2096906389509,630.0508597237724,-1.2102922712053896,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-03 10:03:00-05:00,2026-02-03 10:24:00-05:00,short,620.7999877929688,618.3859403337752,621.6046702793666,618.3859403337752,2.4140474591935117,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-03 10:27:00-05:00,2026-02-03 10:36:00-05:00,short,619.1901245117188,617.7445186070033,619.6719931466239,617.7445186070033,1.4456059047154213,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-03 10:39:00-05:00,2026-02-03 10:42:00-05:00,short,618.919677734375,619.0613551548549,619.0613551548549,618.4946454729352,-0.1416774204799367,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-03 10:42:00-05:00,2026-02-03 10:48:00-05:00,short,618.8499755859375,619.3513331821987,619.3513331821987,617.3459027971539,-0.5013575962611867,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-03 10:48:00-05:00,2026-02-03 10:51:00-05:00,short,619.7150268554688,619.8562796456473,619.8562796456473,619.2912684849331,-0.1412527901785552,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-03 10:51:00-05:00,2026-02-03 10:57:00-05:00,short,620.239990234375,620.7563040597098,620.7563040597098,618.6910487583706,-0.5163138253348052,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-03 10:57:00-05:00,2026-02-03 11:06:00-05:00,short,620.6199951171875,619.5511561802456,620.9762747628348,619.5511561802456,1.0688389369419156,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-04 10:03:00-05:00,2026-02-04 10:09:00-05:00,short,609.530029296875,611.4326307024274,611.4326307024274,603.8222250802177,-1.9026014055524456,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-04 10:09:00-05:00,2026-02-04 10:12:00-05:00,short,611.510009765625,611.8826429094587,611.8826429094587,610.3921103341239,-0.3726331438336956,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-04 10:12:00-05:00,2026-02-04 10:24:00-05:00,short,610.760009765625,612.1126233782087,612.1126233782087,606.7021689278739,-1.3526136125836956,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-04 10:24:00-05:00,2026-02-04 10:27:00-05:00,short,612.0499877929688,612.6104707990374,612.6104707990374,610.3685387747627,-0.5604830060686936,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-04 10:27:00-05:00,2026-02-04 11:42:00-05:00,short,611.4849853515625,606.1884850638252,613.250485447475,606.1884850638252,5.296500287737331,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-05 10:09:00-05:00,2026-02-05 11:24:00-05:00,short,597.9000244140625,599.126613507952,599.126613507952,594.220257132394,-1.2265890938895154,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-06 10:09:00-05:00,2026-02-06 10:18:00-05:00,long,600.8599853515625,600.014313180106,600.014313180106,603.397001865932,-0.8456721714564992,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-06 10:18:00-05:00,2026-02-06 15:51:00-05:00,long,602.2899780273438,610.2361720493861,599.641246686663,610.2361720493861,7.946194022042391,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:00:00-05:00,2026-02-09 10:03:00-05:00,long,608.8250122070312,609.5654384068081,608.5782034737723,609.5654384068081,0.7404261997768344,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:03:00-05:00,2026-02-09 10:39:00-05:00,long,609.5750122070312,612.6553431919643,608.5482352120536,612.6553431919643,3.0803309849330844,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:39:00-05:00,2026-02-09 10:57:00-05:00,long,612.0900268554688,613.8438463483537,611.5054203578404,613.8438463483537,1.7538194928849862,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:57:00-05:00,2026-02-10 09:42:00-05:00,long,614.02001953125,612.723202078683,612.723202078683,617.910471888951,-1.2968174525669838,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-10 10:00:00-05:00,2026-02-10 10:57:00-05:00,long,615.5250244140625,614.823764692034,614.823764692034,617.6288035801479,-0.7012597220284533,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-10 10:57:00-05:00,2026-02-10 11:24:00-05:00,long,615.3699951171875,614.5679438999721,614.5679438999721,617.7761487688338,-0.8020512172154213,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:00:00-05:00,2026-02-11 10:03:00-05:00,long,613.719970703125,613.2152557373047,613.2152557373047,615.2341156005859,-0.5047149658203125,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:06:00-05:00,2026-02-11 10:09:00-05:00,long,613.0700073242188,612.6152801513672,612.6152801513672,614.4341888427734,-0.4547271728515625,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:18:00-05:00,2026-02-11 10:21:00-05:00,long,610.2000122070312,609.3428423200335,609.3428423200335,612.7715218680246,-0.8571698869977808,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:27:00-05:00,2026-02-11 10:33:00-05:00,long,608.010009765625,609.2615121023996,607.5928423200335,609.2615121023996,1.2515023367745925,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
