symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
SPY,2026-02-11 10:00:00-05:00,2026-02-11 10:03:00-05:00,long,694.1699829101562,693.7355172293527,693.7355172293527,695.2561471121651,-0.4344656808035552,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-11 10:06:00-05:00,2026-02-11 10:09:00-05:00,long,693.47998046875,693.2205025809152,693.2205025809152,694.128675188337,-0.2594778878348052,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-11 10:15:00-05:00,2026-02-11 10:18:00-05:00,long,691.3900146484375,690.7506844656808,690.7506844656808,692.9883401053291,-0.6393301827566802,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-11 10:18:00-05:00,2026-02-11 10:21:00-05:00,long,691.2899780273438,690.5806405203683,690.5806405203683,693.0633217947823,-0.7093375069754302,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-11 10:27:00-05:00,2026-02-11 10:36:00-05:00,long,689.5850219726562,690.795926775251,689.1006600516183,690.795926775251,1.2109048025947686,2.4999999999998828,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-11 10:36:00-05:00,2026-02-11 12:27:00-05:00,long,690.8300170898438,693.7671661376953,689.6551574707031,693.7671661376953,2.9371490478515625,2.4999999999999516,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-12 10:03:00-05:00,2026-02-12 10:09:00-05:00,long,693.219970703125,692.2555714198521,692.2555714198521,695.6309689113073,-0.9643992832728827,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-12 10:12:00-05:00,2026-02-12 10:36:00-05:00,long,692.7050170898438,692.0955372401646,692.0955372401646,694.2287167140416,-0.6094798496791327,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-12 10:45:00-05:00,2026-02-12 10:54:00-05:00,long,690.7999877929688,690.166001020159,690.166001020159,692.3849547249931,-0.6339867728097488,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:00:00-05:00,2026-02-13 10:09:00-05:00,short,680.9561767578125,682.1315673828125,682.1315673828125,678.0177001953125,-1.1753906249999773,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:09:00-05:00,2026-02-13 10:12:00-05:00,short,682.4149780273438,682.5615600585937,682.5615600585937,682.0485229492188,-0.14658203124997726,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:12:00-05:00,2026-02-13 10:30:00-05:00,short,682.1400146484375,682.9916137695312,682.9916137695312,680.0110168457031,-0.8515991210937273,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:30:00-05:00,2026-02-13 10:33:00-05:00,short,683.8499755859375,683.9909787859235,683.9909787859235,683.4974675859725,-0.14100319998601663,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:33:00-05:00,2026-02-13 10:36:00-05:00,short,684.4400024414062,684.0125737871443,684.610973903111,684.0125737871443,0.42742865426191656,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-13 10:36:00-05:00,2026-02-13 10:39:00-05:00,short,684.5399780273438,684.2124944414412,684.6709714617048,684.2124944414412,0.32748358590254156,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-13 10:51:00-05:00,2026-02-13 10:54:00-05:00,short,682.5499877929688,682.8180932181222,682.8180932181222,681.8797242300852,-0.26810542515340785,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:54:00-05:00,2026-02-13 10:57:00-05:00,short,682.5900268554688,682.9480981009347,682.9480981009347,681.694848741804,-0.35807124546590785,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-13 10:57:00-05:00,2026-02-13 11:03:00-05:00,short,682.6799926757812,683.3080834524972,683.3080834524972,681.1097657339915,-0.6280907767159079,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
