symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
SPY,2025-01-06 10:00:00-05:00,2025-01-06 10:03:00-05:00,short,498.9608,499.21560464285716,499.21560464285716,498.3237883928571,-0.25480464285715243,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:03:00-05:00,2025-01-06 10:06:00-05:00,short,499.4662,499.5523046428571,499.5523046428571,499.2509383928573,-0.0861046428570944,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:06:00-05:00,2025-01-06 10:09:00-05:00,short,499.8415,499.9721046428571,499.9721046428571,499.51498839285716,-0.13060464285712214,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:09:00-05:00,2025-01-06 10:15:00-05:00,short,499.9199,499.57638839285704,500.05730464285716,499.57638839285704,0.3435116071429434,2.5,B,MODEL_B_FAILED_CHOCH,TARGET_HIT,10
SPY,2025-01-06 10:18:00-05:00,2025-01-06 10:21:00-05:00,short,499.6936,499.9080446428572,499.9080446428572,499.15748839285703,-0.21444464285718823,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:21:00-05:00,2025-01-06 10:39:00-05:00,short,499.7407,499.1935883928571,499.95954464285717,499.1935883928571,0.547111607142881,2.4999999999998703,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-06 10:42:00-05:00,2025-01-06 11:18:00-05:00,short,499.3073,498.5016267857143,499.6295692857143,498.5016267857143,0.8056732142857186,2.4999999999999116,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:00:00-05:00,2025-01-07 10:03:00-05:00,short,499.5923,499.8608389285714,499.8608389285714,498.92095267857155,-0.26853892857138817,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:03:00-05:00,2025-01-07 10:18:00-05:00,short,499.7226,499.14325267857146,499.9543389285714,499.14325267857146,0.5793473214285427,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:30:00-05:00,2025-01-07 10:39:00-05:00,short,498.0896,498.3205635714286,498.3205635714286,497.5121910714286,-0.2309635714285605,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:39:00-05:00,2025-01-07 10:42:00-05:00,short,498.3503,498.5472635714286,498.5472635714286,497.8578910714286,-0.19696357142856868,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:42:00-05:00,2025-01-07 10:48:00-05:00,short,498.6862,498.88696357142857,498.88696357142857,498.18429107142856,-0.20076357142858114,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:48:00-05:00,2025-01-07 10:57:00-05:00,short,499.0163,498.6491410714287,499.1631635714285,498.6491410714287,0.36715892857131394,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:57:00-05:00,2025-01-07 11:42:00-05:00,short,498.697,497.57584107142867,499.14546357142854,497.57584107142867,1.121158928571333,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-08 10:03:00-05:00,2025-01-08 10:12:00-05:00,long,500.8617,500.5093621428571,500.5093621428571,501.7425446428571,-0.3523378571428566,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:15:00-05:00,2025-01-08 10:18:00-05:00,long,500.2887,500.13862535714287,500.13862535714287,500.66388660714284,-0.15007464285713468,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:24:00-05:00,2025-01-08 10:39:00-05:00,long,499.7733,499.4497253571429,499.4497253571429,500.5822366071428,-0.3235746428571247,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:42:00-05:00,2025-01-08 10:57:00-05:00,long,499.6977,500.7901830357142,499.2607067857143,500.7901830357142,1.0924830357142241,2.500000000000065,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-08 10:57:00-05:00,2025-01-08 11:12:00-05:00,long,500.7571,499.9279821428571,499.9279821428571,502.8298946428572,-0.8291178571428759,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
