symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
SPY,2026-02-03 10:03:00-05:00,2026-02-03 10:27:00-05:00,short,693.0999145507812,690.922380719866,693.9709280831473,690.922380719866,2.177533830915195,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-03 10:27:00-05:00,2026-02-03 10:33:00-05:00,short,692.3699951171875,692.5451494489397,692.5451494489397,691.932109287807,-0.1751543317521964,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-03 10:39:00-05:00,2026-02-03 10:42:00-05:00,short,692.0900268554688,692.151025390625,692.151025390625,691.9375305175781,-0.06099853515627274,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-03 10:42:00-05:00,2026-02-03 10:48:00-05:00,short,691.780029296875,692.3009887695313,692.3009887695313,690.4776306152344,-0.5209594726562727,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-03 10:48:00-05:00,2026-02-03 10:51:00-05:00,short,692.4400024414062,692.52555607387,692.52555607387,692.2261183602468,-0.08555363246375691,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-03 10:51:00-05:00,2026-02-03 10:54:00-05:00,short,693.0,692.186140332903,693.3255438668388,692.186140332903,0.8138596670969491,2.5000000000001745,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-03 10:54:00-05:00,2026-02-03 10:57:00-05:00,short,692.8350219726562,693.3255438668388,693.3255438668388,691.6087172371999,-0.4905218941825069,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-03 10:57:00-05:00,2026-02-03 11:06:00-05:00,short,693.2000122070312,692.473737989153,693.4905218941825,692.473737989153,0.7262742178781991,2.500000000000196,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-04 10:03:00-05:00,2026-02-04 10:24:00-05:00,long,687.3900146484375,689.7952472141811,686.42792162214,689.7952472141811,2.4052325657436313,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-04 10:24:00-05:00,2026-02-04 10:36:00-05:00,long,689.97998046875,688.3815257481166,688.3815257481166,693.9761172703336,-1.5984547206334128,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-04 10:39:00-05:00,2026-02-04 11:03:00-05:00,long,688.8400268554688,687.2256160191127,687.2256160191127,692.8760539463588,-1.6144108363560008,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-05 10:09:00-05:00,2026-02-05 10:12:00-05:00,long,678.8699951171875,678.205685206822,678.205685206822,680.5307698931014,-0.6643099103655459,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-05 10:18:00-05:00,2026-02-05 10:27:00-05:00,long,677.8900146484375,676.5736090523856,676.5736090523856,681.1810286385673,-1.3164055960519363,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-05 10:30:00-05:00,2026-02-05 10:36:00-05:00,long,677.0800170898438,676.0470310756139,676.0470310756139,679.6624821254185,-1.0329860142298912,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-05 10:36:00-05:00,2026-02-05 10:39:00-05:00,long,676.4141235351562,677.9193180629185,675.8120457240514,677.9193180629185,1.505194527762228,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-05 10:39:00-05:00,2026-02-05 11:15:00-05:00,long,677.75,675.8120457240514,675.8120457240514,682.5948856898716,-1.9379542759486412,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-06 10:00:00-05:00,2026-02-06 10:03:00-05:00,long,684.9498901367188,684.4143735613142,684.4143735613142,686.2886815752302,-0.5355165754045856,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-06 10:09:00-05:00,2026-02-06 10:18:00-05:00,long,683.969970703125,683.2543393816267,683.2543393816267,685.7590490068708,-0.7156313214983356,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2026-02-06 10:18:00-05:00,2026-02-06 12:51:00-05:00,long,684.7999877929688,689.2942870003837,683.0022681100028,689.2942870003837,4.494299207414997,2.5000000000000315,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2026-02-09 10:00:00-05:00,2026-02-09 10:06:00-05:00,long,690.4500122070312,691.1699632917132,690.1620317731584,691.1699632917132,0.7199510846819521,2.499999999999803,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
