timestamp,Open,High,Low,Close,Volume
2026-02-05 14:30:00,600.2100219726562,600.2100219726562,598.3200073242188,598.8300170898438,2507210
2026-02-05 14:33:00,598.8099975585938,600.0399780273438,597.3499755859375,598.72998046875,1051241
2026-02-05 14:36:00,598.75,602.0700073242188,598.469970703125,600.4600219726562,976176
2026-02-05 14:39:00,600.438720703125,603.4000244140625,599.8800048828125,603.3499755859375,753898
2026-02-05 14:42:00,603.3900146484375,604.0499877929688,601.9500122070312,602.7100219726562,817719
2026-02-05 14:45:00,602.7100219726562,604.2150268554688,602.5850219726562,603.6599731445312,517194
2026-02-05 14:48:00,603.6799926757812,604.3099975585938,602.8300170898438,602.8300170898438,610638
2026-02-05 14:51:00,602.780029296875,604.8099975585938,602.719970703125,602.97998046875,475570
2026-02-05 14:54:00,603.030029296875,603.9600219726562,601.969970703125,602.47998046875,363016
2026-02-05 14:57:00,602.47998046875,602.77001953125,600.6199951171875,600.9199829101562,7383240
2026-02-05 15:00:00,600.95751953125,601.1799926757812,599.010009765625,599.0599975585938,861829
2026-02-05 15:03:00,599.0900268554688,599.3300170898438,598.1400146484375,598.3499755859375,675715
2026-02-05 15:06:00,598.4000244140625,598.969970703125,597.7100219726562,597.739990234375,521731
2026-02-05 15:09:00,597.72998046875,598.3800048828125,597.1199951171875,597.9000244140625,531508
2026-02-05 15:12:00,597.8934936523438,598.530029296875,596.0399780273438,596.0700073242188,637163
2026-02-05 15:15:00,596.0999755859375,596.1799926757812,594.9199829101562,595.7100219726562,809453
2026-02-05 15:18:00,595.6799926757812,597.4600219726562,595.6400146484375,596.5,691154
2026-02-05 15:21:00,596.489990234375,597.1900024414062,596.0499877929688,596.5800170898438,529248
2026-02-05 15:24:00,596.5499877929688,597.5800170898438,595.6099853515625,596.2197265625,468860
2026-02-05 15:27:00,596.1900024414062,597.6199951171875,595.0999755859375,595.2899780273438,536348
2026-02-05 15:30:00,595.2999877929688,596.75,595.2899780273438,596.3599853515625,445756
2026-02-05 15:33:00,596.3400268554688,596.489990234375,594.989990234375,595.4000244140625,436548
2026-02-05 15:36:00,595.4099731445312,595.989990234375,595.010009765625,595.6500244140625,436783
2026-02-05 15:39:00,595.6799926757812,597.8400268554688,595.4500122070312,597.739990234375,542497
2026-02-05 15:42:00,597.7100219726562,598.5399780273438,596.6400146484375,598.219970703125,603585
2026-02-05 15:45:00,598.1900024414062,598.530029296875,596.5999755859375,596.5999755859375,1013080
2026-02-05 15:48:00,596.6727294921875,596.72998046875,595.5599975585938,595.5599975585938,390130
2026-02-05 15:51:00,595.5999755859375,597.0800170898438,595.4099731445312,596.7100219726562,520220
2026-02-05 15:54:00,596.7100219726562,597.469970703125,596.0120239257812,596.1199951171875,423978
2026-02-05 15:57:00,596.0999755859375,596.989990234375,595.4000244140625,595.510009765625,342753
2026-02-05 16:00:00,595.52001953125,597.219970703125,595.385009765625,597.0698852539062,442619
2026-02-05 16:03:00,597.0499877929688,597.3699951171875,596.0399780273438,596.155029296875,371527
