timestamp,open,high,low,close,volume
2026-02-09 16:06:00+00:00,266.9800109863281,267.0599975585937,266.8500061035156,266.9649963378906,229513
2026-02-09 16:09:00+00:00,266.9649963378906,267.0,266.8900146484375,266.9301147460937,147017
2026-02-09 16:12:00+00:00,266.92999267578125,267.1199951171875,266.8900146484375,267.0199890136719,211097
2026-02-09 16:15:00+00:00,267.0249938964844,267.1549987792969,266.95001220703125,267.135009765625,193787
2026-02-09 16:18:00+00:00,267.1400146484375,267.1700134277344,267.0350036621094,267.1300048828125,193706
2026-02-09 16:21:00+00:00,267.1300048828125,267.2550048828125,267.0450134277344,267.2349853515625,239986
2026-02-09 16:24:00+00:00,267.2300109863281,267.30499267578125,267.17999267578125,267.25,161250
2026-02-09 16:27:00+00:00,267.239990234375,267.2900085449219,267.1400146484375,267.2900085449219,109114
2026-02-09 16:30:00+00:00,267.2850036621094,267.29998779296875,267.2200012207031,267.239990234375,143500
2026-02-09 16:33:00+00:00,267.2300109863281,267.2850036621094,267.1300964355469,267.1549987792969,181312
2026-02-09 16:36:00+00:00,267.1499938964844,267.1549987792969,266.989990234375,267.05499267578125,300524
2026-02-09 16:39:00+00:00,267.05499267578125,267.1499938964844,267.0050048828125,267.1499938964844,143587
2026-02-09 16:42:00+00:00,267.1600036621094,267.2699890136719,267.125,267.1849975585937,122177
2026-02-09 16:45:00+00:00,267.19000244140625,267.3399963378906,267.1600036621094,267.32000732421875,102264
2026-02-09 16:48:00+00:00,267.31500244140625,267.3999938964844,267.3099975585937,267.3500061035156,93942
2026-02-09 16:51:00+00:00,267.3450012207031,267.3800048828125,267.2200012207031,267.2799987792969,111481
2026-02-09 16:54:00+00:00,267.2699890136719,267.3099975585937,267.20330810546875,267.2200012207031,124402
2026-02-09 16:57:00+00:00,267.2200012207031,267.3399963378906,267.2099914550781,267.3399963378906,73441
2026-02-09 17:00:00+00:00,267.3399963378906,267.5350036621094,267.19500732421875,267.5249938964844,165286
