symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
QQQ,2026-02-06 10:09:00-05:00,2026-02-06 10:18:00-05:00,long,600.8599853515625,600.014313180106,600.014313180106,603.397001865932,-0.8456721714564992,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-06 10:18:00-05:00,2026-02-06 15:51:00-05:00,long,602.2899780273438,610.2361720493861,599.641246686663,610.2361720493861,7.946194022042391,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:00:00-05:00,2026-02-09 10:03:00-05:00,long,608.8250122070312,609.5654384068081,608.5782034737723,609.5654384068081,0.7404261997768344,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:03:00-05:00,2026-02-09 10:39:00-05:00,long,609.5750122070312,612.6553431919643,608.5482352120536,612.6553431919643,3.0803309849330844,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:39:00-05:00,2026-02-09 10:57:00-05:00,long,612.0900268554688,613.8438463483537,611.5054203578404,613.8438463483537,1.7538194928849862,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-09 10:57:00-05:00,2026-02-10 09:42:00-05:00,long,614.02001953125,612.723202078683,612.723202078683,617.910471888951,-1.2968174525669838,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-10 10:00:00-05:00,2026-02-10 10:57:00-05:00,long,615.5250244140625,614.823764692034,614.823764692034,617.6288035801479,-0.7012597220284533,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-10 10:57:00-05:00,2026-02-10 11:24:00-05:00,long,615.3699951171875,614.5679438999721,614.5679438999721,617.7761487688338,-0.8020512172154213,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:00:00-05:00,2026-02-11 10:03:00-05:00,long,613.719970703125,613.2152557373047,613.2152557373047,615.2341156005859,-0.5047149658203125,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:06:00-05:00,2026-02-11 10:09:00-05:00,long,613.0700073242188,612.6152801513672,612.6152801513672,614.4341888427734,-0.4547271728515625,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:18:00-05:00,2026-02-11 10:21:00-05:00,long,610.2000122070312,609.3428423200335,609.3428423200335,612.7715218680246,-0.8571698869977808,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-11 10:27:00-05:00,2026-02-11 10:33:00-05:00,long,608.010009765625,609.2615121023996,607.5928423200335,609.2615121023996,1.2515023367745925,3.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
