symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
QQQ,2026-01-21 10:00:00-05:00,2026-01-21 10:36:00-05:00,long,612.6950073242188,615.3470450265067,611.3689884730748,615.3470450265067,2.6520377022879984,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-21 10:36:00-05:00,2026-01-21 11:36:00-05:00,long,615.3900146484375,614.0569909232004,614.0569909232004,618.0560620989118,-1.3330237252371262,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-22 10:03:00-05:00,2026-01-22 10:24:00-05:00,long,618.25,619.3454293387276,617.7022853306362,619.3454293387276,1.0954293387276266,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-22 10:27:00-05:00,2026-01-22 11:48:00-05:00,long,619.02001953125,621.4937500000001,617.783154296875,621.4937500000001,2.473730468750091,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-23 10:00:00-05:00,2026-01-23 10:48:00-05:00,long,621.4000244140625,624.2779750279017,619.9610491071429,624.2779750279017,2.8779506138391753,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-23 10:48:00-05:00,2026-01-23 11:33:00-05:00,long,624.3900146484375,623.5839928763253,623.5839928763253,626.0020581926619,-0.8060217721122171,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-26 10:00:00-05:00,2026-01-26 10:12:00-05:00,long,625.3400268554688,624.8739920479911,624.8739920479911,626.272096470424,-0.4660348074776266,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-26 10:15:00-05:00,2026-01-26 11:27:00-05:00,long,625.2050170898438,626.8187826974051,624.398134286063,626.8187826974051,1.6137656075613904,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-27 10:00:00-05:00,2026-01-27 10:06:00-05:00,long,630.4500122070312,630.1243482317243,630.1243482317243,631.1013401576452,-0.3256639753069521,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-27 10:09:00-05:00,2026-01-28 09:30:00-05:00,long,630.8900146484375,633.0813816615514,629.7943311418805,633.0813816615514,2.1913670131139042,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-28 10:03:00-05:00,2026-01-28 10:09:00-05:00,long,635.4550170898438,635.0317217145647,635.0317217145647,636.3016078404019,-0.4232953752790536,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:15:00-05:00,2026-01-28 10:36:00-05:00,long,635.0499877929688,634.3181461879185,634.3181461879185,636.5136710030692,-0.7318416050502492,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:36:00-05:00,2026-01-28 10:45:00-05:00,long,634.5700073242188,633.9160766601562,633.9160766601562,635.8778686523438,-0.6539306640625,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:48:00-05:00,2026-01-28 10:57:00-05:00,long,633.739990234375,633.3328349522181,633.3328349522181,634.5543007986887,-0.40715528215685026,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-29 10:06:00-05:00,2026-01-29 10:15:00-05:00,short,624.6599731445312,623.2883287702289,625.3457953316824,623.2883287702289,1.3716443743023774,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
