symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
QQQ,2026-01-28 10:03:00-05:00,2026-01-28 10:09:00-05:00,long,635.4550170898438,635.0317217145647,635.0317217145647,636.5132555280413,-0.4232953752790536,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:15:00-05:00,2026-01-28 10:36:00-05:00,long,635.0499877929688,634.3181461879185,634.3181461879185,636.8795918055944,-0.7318416050502492,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:36:00-05:00,2026-01-28 10:45:00-05:00,long,634.5700073242188,633.9160766601562,633.9160766601562,636.204833984375,-0.6539306640625,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-28 10:48:00-05:00,2026-01-28 10:57:00-05:00,long,633.739990234375,633.3328349522181,633.3328349522181,634.7578784397672,-0.40715528215685026,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-29 10:06:00-05:00,2026-01-29 10:15:00-05:00,short,624.6599731445312,622.9454176766533,625.3457953316824,622.9454176766533,1.7145554678779718,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-29 10:18:00-05:00,2026-01-29 10:21:00-05:00,short,623.8200073242188,624.6533769880023,624.6533769880023,621.73658316476,-0.8333696637835146,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-29 10:21:00-05:00,2026-01-29 10:27:00-05:00,short,624.6787109375,625.1433672223773,625.1433672223773,623.5170702253068,-0.4646562848772646,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-29 10:45:00-05:00,2026-01-29 10:54:00-05:00,short,620.5999755859375,618.5774345397948,621.4089920043946,618.5774345397948,2.022541046142692,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-29 10:57:00-05:00,2026-01-29 11:06:00-05:00,short,619.9299926757812,618.7349357604979,620.4080154418946,618.7349357604979,1.1950569152833168,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-30 10:03:00-05:00,2026-01-30 10:06:00-05:00,short,625.6300048828125,626.9054493495396,626.9054493495396,622.4413937159948,-1.2754444667270946,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:06:00-05:00,2026-01-30 10:09:00-05:00,short,627.2100219726562,627.2954639979771,627.2954639979771,626.9964169093541,-0.08544202532084455,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:09:00-05:00,2026-01-30 10:12:00-05:00,short,626.9500122070312,627.4854664393833,627.4854664393833,625.611376626151,-0.5354542323520946,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:12:00-05:00,2026-01-30 10:27:00-05:00,short,627.3400268554688,625.7514523097448,627.9754566737583,625.7514523097448,1.5885745457239864,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-30 10:33:00-05:00,2026-01-30 10:36:00-05:00,short,624.52001953125,626.0585712977818,626.0585712977818,620.6736401149205,-1.538551766531782,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:36:00-05:00,2026-01-30 10:42:00-05:00,short,625.719970703125,627.1585468837193,627.1585468837193,622.1235302516393,-1.438576180594282,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:42:00-05:00,2026-01-30 10:48:00-05:00,short,627.275390625,627.5985493251255,627.5985493251255,626.4674938746862,-0.32315870012553205,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-01-30 10:48:00-05:00,2026-01-30 10:51:00-05:00,short,627.8699951171875,627.0046413966587,628.216136605399,627.0046413966587,0.8653537205287876,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-01-30 10:57:00-05:00,2026-01-30 12:09:00-05:00,short,625.9400024414062,622.3871182032993,627.361156136649,622.3871182032993,3.5528842381069126,2.5,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
QQQ,2026-02-02 10:03:00-05:00,2026-02-02 10:06:00-05:00,short,624.5800170898438,624.9579084123884,624.9579084123884,623.6352887834821,-0.37789132254465585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:06:00-05:00,2026-02-02 10:09:00-05:00,short,625.4699096679688,625.6479108537947,625.6479108537947,625.024906703404,-0.17800118582590585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:09:00-05:00,2026-02-02 10:12:00-05:00,short,625.6599731445312,625.8879621233259,625.8879621233259,625.0900006975446,-0.22798897879465585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:12:00-05:00,2026-02-02 10:15:00-05:00,short,626.280029296875,626.4179303850447,626.4179303850447,625.9352765764509,-0.13790108816965585,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
QQQ,2026-02-02 10:15:00-05:00,2026-02-02 11:06:00-05:00,long,626.4199829101562,625.2096906389509,625.2096906389509,629.4457135881697,-1.2102922712053896,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
