timestamp,symbol,reason_codes,hour
2026-02-05 09:36:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:39:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:42:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:45:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:48:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:51:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:54:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 09:57:00-05:00,QQQ,HOUR_BLOCKED,9
2026-02-05 10:00:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:03:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:06:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:09:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:12:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:15:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:18:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:21:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:24:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:27:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:30:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:33:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:36:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:39:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:42:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:45:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:48:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:51:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:54:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 10:57:00-05:00,QQQ,BIAS_NONE,10
2026-02-05 11:00:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:03:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:06:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:09:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:12:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:15:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:18:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:21:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:24:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:27:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:30:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:33:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:36:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:39:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:42:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:45:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:48:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:51:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:54:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 11:57:00-05:00,QQQ,HOUR_BLOCKED,11
2026-02-05 12:00:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:03:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:06:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:09:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:12:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:15:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:18:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:21:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:24:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:27:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:30:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:33:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:36:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:39:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:42:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:45:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:48:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:51:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:54:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 12:57:00-05:00,QQQ,HOUR_BLOCKED,12
2026-02-05 13:00:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:03:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:06:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:09:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:12:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:15:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:18:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:21:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:24:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:27:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:30:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:33:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:36:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:39:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:42:00-05:00,QQQ,HOUR_BLOCKED,13
2026-02-05 13:45:00-05:00,QQQ,HOUR_BLOCKED,13
